,company_name,max_wages,min_wages,place,place2,education,treatment,requirement
1325,高级前端开发工程师-外卖C端,0.0,0.0,太极产业园,北京-朝阳区,无,无,"美团的使命是“帮大家吃得更好，生活更好”。作为一家生活服务电子商务平台，公司聚焦“Food +Platform”战略，以“吃”为核心，通过科技创新，和广大商户与各类合作伙伴一起，努力为消费者提供品质生活，推动生活服务业需求侧和供给侧数字化升级。2018年9月20日，美团正式在港交所挂牌上市。美团将始终坚持以客户为中心，不断加大在科技研发方面的投入，更好承担社会责任，更多创造社会价值，与广大合作伙伴一起发展共赢。岗位职责1. 负责美团外卖C端业务，包括商家商品，营销、会员、团餐等业务的产品迭代，使用 React、RN、小程序建设企业级服务，项目攻坚、保障研发过程质量、交付周期、产品稳定性、产品可用性；2. 探索和实践移动端混合开发（Hybrid、RN、Flutter等）、移动端动态化方案等，赋能产品，提升用户体验；3. 优化改进研发工具，web可用性监控、异常排查工具、组件库等，来保障质量、提升效率，优化体验；岗位基本需求1. 3年及以上互联网研发工作经验, 具有扎实的计算机科学功底，扎实的编程基础和数据结构算法基础，较强的编程能力和问题解决能力；2. 对前端相关框架有深入研究，以及前端工程化经验，并在大中型项目中有过实际应用和调优经历；3. 对前端的基础知识，CSS、JavaScript、性能优化、网络原理等有深入的理解；4. 善于交流，有良好的团队合作精神和协调沟通能力，有与产品、后端、移动端等多方密切配合的经验和意识；5. 热爱互联网和新技术，具有极强的快速学习能力，研究过优秀开源软件的源码并有心得者优先。具备以下者优先1. 具有 Node 服务、研发工具研发经验者优先2. 具有混合开发经验，如 RN、Hybrid、Flutter 等相关开发经验者优先岗位亮点1. 每一行代码都能帮助几千万用户吃得更好2. 大前端团队配置，你可以充分的感受到不同技术体系之间的碰撞3. 端上智能，全链路触达，动态化，配置化，云端一体化等技术全方位落地,美团的使命是“帮大家吃得更好，生活更好”。作为一家生活服务电子商务平台，公司聚焦“Food +Platform”战略，以“吃”为核心，通过科技创新，和广大商户与各类合作伙伴一起，努力为消费者提供品质生活，推动生活服务业需求侧和供给侧数字化升级。2018年9月20日，美团正式在港交所挂牌上市。美团将始终坚持以客户为中心，不断加大在科技研发方面的投入，更好承担社会责任，更多创造社会价值，与广大合作伙伴一起发展共赢。岗位职责1. 负责美团外卖C端业务，包括商家商品，营销、会员、团餐等业务的产品迭代，使用 React、RN、小程序建设企业级服务，项目攻坚、保障研发过程质量、交付周期、产品稳定性、产品可用性；2. 探索和实践移动端混合开发（Hybrid、RN、Flutter等）、移动端动态化方案等，赋能产品，提升用户体验；3. 优化改进研发工具，web可用性监控、异常排查工具、组件库等，来保障质量、提升效率，优化体验；岗位基本需求1. 3年及以上互联网研发工作经验, 具有扎实的计算机科学功底，扎实的编程基础和数据结构算法基础，较强的编程能力和问题解决能力；2. 对前端相关框架有深入研究，以及前端工程化经验，并在大中型项目中有过实际应用和调优经历；3. 对前端的基础知识，CSS、JavaScript、性能优化、网络原理等有深入的理解；4. 善于交流，有良好的团队合作精神和协调沟通能力，有与产品、后端、移动端等多方密切配合的经验和意识；5. 热爱互联网和新技术，具有极强的快速学习能力，研究过优秀开源软件的源码并有心得者优先。具备以下者优先1. 具有 Node 服务、研发工具研发经验者优先2. 具有混合开发经验，如 RN、Hybrid、Flutter 等相关开发经验者优先岗位亮点1. 每一行代码都能帮助几千万用户吃得更好2. 大前端团队配置，你可以充分的感受到不同技术体系之间的碰撞3. 端上智能，全链路触达，动态化，配置化，云端一体化等技术全方位落地职能类别：Web前端开发微信分享"
1326,高德地图前端开发工程师,0.0,0.0,中关村东升科技园,北京-海淀区,大专,"五险一金,补充医疗保险,年终奖金,弹性工作,生日礼物,司龄礼物,节日礼物,心理咨询","职责描述：1. 用最前沿的前端技术实现协同地图数据编辑作业平台，无兼容要求；2. 挑战海量点云数据实时渲染技术难题，进行百万量级数据的加载和性能优化；3. 大前端团队，构建前端技术生态，建设前端框架、提效工具、组件等进行no code && less code可视化搭建平台开发；4. 各数据业务平台架构设计和开发。任职要求：1. 大专及以上学历，计算机相关专业；2. 具有两年以上前端开发经验；3. 精通JAVASCRIPT/CSS/HTML,熟悉W3C规范、ES5/ES6等前端开发技术；4. 熟悉React/Vue/Angular中一种框架，且有实际项目应用经验，具备独立项目开发能力；5. 熟悉前端主流构建工具Webpack/rollup等；6. 有较好的技术学习能力，具备一定的业务抽象能力，能编写清晰合理的业务代码；7. 较好的业务思考能力，能够技术结合业务，对地图业务感兴趣；8. 乐于学习分享，良好的沟通心态，能承受一定的工作强度；9. 有数据可视化svg、canvas、d3/three.js使用经验优先，熟悉webGL可视化技术优先；10. 有node端开发经验或了解服务端开发加分。职能类别：Web前端开发关键字：Web前端ajaxMVC框架jqueryECHARTreact微信分享"
1327,前端（大众金融）,0.0,0.0,望京南,北京-朝阳区,无,"五险一金,年终奖金,绩效奖金,商业意外险,周末双休,每年一次调薪",熟悉VUE，AngelaJS，React，熟悉HTML5，CSS3职能类别：Web前端开发关键字：前端开发微信分享
1328,H5前端,0.0,0.0,中国电子大厦,北京-海淀区,本科,"五险一金,年终奖金,绩效奖金,商业意外险,周末双休,每年一次调薪","岗位职责：1、参与改进开发、构建、发布、监控等前端工程化体系；2、参与Web性能优化、体验优化、参与新技术探索、推进系统架构的演化；3、参与前端部门下具体业务推动;4、根据业务需求，封装复用性高、可维护性好的前端组件；5、不断优化前后端分离架构；6、通过开发工具、改进流程，保证前端业务开发的高效性。任职要求：1、***本科及以上学历，计算机等相关专业；2、精通JavaScript，熟悉ES6及babel. 熟练使用npm库，了解NodeJS；3.、精通CSS3、html5, 能够设计健壮的复杂布局；4.、精通主流前端框架(Vue/React/AngularJS)至少一种，了解其核心功能的实现原理；5.、精通OO思想，熟悉常用设计模式，深谙模块化，组件化，关注点分离等开发理念；6.、熟悉RESTful API设计和使用，熟悉http协议及异步编程；7、熟悉浏览器资源加载与解析原理；8、有良好的代码习惯，要求结构清晰，命名规范，逻辑性强，代码冗余率低；9、工作细致认真，开放和积极的工作态度，有良好的团队合作精神。职能类别：Web前端开发微信分享"
1329,前端开发工程师（高级）-北京中华联合保险,0.0,0.0,北京丰台区丽泽商务区南区E15中华保险大厦,北京-丰台区,本科,无,"1、理解业务需求，并参与项目操作界面的设计及开发；2、负责前端界面构建，各类交互设计实现等；3、完成产品网站和管理平台的前端开发；4、可独立完成对产品页面性能的优化和维护，并保证兼容性和执行效率；任职资格1、本科及以上学历；2、精通各种前端技术（包括h5/css3/ES6等）；3、熟悉 Web 前端组件化、模块化开发模式和前端构建等工程化，并有实践经验(如gulp/fis3/webpack等)；4、精通React、Vue、AngularJs中至少一个前端框架，熟悉各种常用的可视化前端库，如：echart,Highcharts,three.js,d3.js；5、熟悉java语言，了解常用的java开源框架：spring、mybatis等；6、有大型系统的前端架构部署和实践经验优先；7、善于沟通表达，掌握常用的团队协作工具git、svn等工具。职能类别：Web前端开发微信分享"
1330,前端开发工程师,0.0,0.0,或 青岛,北京,本科,"五险一金,补充医疗保险,员工旅游,交通补贴,通讯补贴,专业培训,年终奖金,定期体检",工作职责:1. 能够与设计师高效沟通，完成前端UI层业务开发，覆盖PC端、移动端，微信端；2. 能够与后端工程师高效沟通，完成前端NODEJS层业务开发；3. 以提高生产力为目标，提炼公共组件，构建使用工具；4. 对现有的前端架构和基础组件进行优化升级，并且进行一些探索性工作；5. 研究前端领域的组件化和工程化，探索各种业务场景下的最优开发模式，并有能力抽象和推进各种前端领域的基础建设。任职资格:1. 至少5年及以上工作经验，能够熟悉使用Web前端开发语言。熟悉主流浏览器的兼容要点；2. 熟悉移动端页面开发，微信相关开发；3. 熟悉主流的前端工具链和技术栈，包括各种框架和工具，比如express，koa，react，vue等。并对其中的某些框架和工具有过实际使用经验；4. 具备一定的服务端思维，熟悉NodeJS平台，并有过相关NodeJS服务端开发经验；5. 熟悉http协议，对W3C标准有较深理解，对Web语义化，表现与分离，用户体验等方面有一些个人见解；6. 具备一定的产品和交互sense，能够推动产品表现层的持续优化和演进；7. 具有良好的沟通能力和团队合作精神、优秀的分析问题和解决问题的能力。熟悉Linux工作环境和Mac工作环境为加分项。职能类别：Web前端开发微信分享
1331,前端开发工程师,0.0,0.0,或 青岛,北京,本科,"五险一金,补充医疗保险,员工旅游,交通补贴,通讯补贴,专业培训,年终奖金,定期体检",工作职责:1. 能够与设计师高效沟通，完成前端UI层业务开发，覆盖PC端、移动端，微信端；2. 能够与后端工程师高效沟通，完成前端NODEJS层业务开发；3. 以提高生产力为目标，提炼公共组件，构建使用工具；4. 对现有的前端架构和基础组件进行优化升级，并且进行一些探索性工作；5. 研究前端领域的组件化和工程化，探索各种业务场景下的最优开发模式，并有能力抽象和推进各种前端领域的基础建设。任职资格:1. 至少5年及以上工作经验，能够熟悉使用Web前端开发语言。熟悉主流浏览器的兼容要点；2. 熟悉移动端页面开发，微信相关开发；3. 熟悉主流的前端工具链和技术栈，包括各种框架和工具，比如express，koa，react，vue等。并对其中的某些框架和工具有过实际使用经验；4. 具备一定的服务端思维，熟悉NodeJS平台，并有过相关NodeJS服务端开发经验；5. 熟悉http协议，对W3C标准有较深理解，对Web语义化，表现与分离，用户体验等方面有一些个人见解；6. 具备一定的产品和交互sense，能够推动产品表现层的持续优化和演进；7. 具有良好的沟通能力和团队合作精神、优秀的分析问题和解决问题的能力。熟悉Linux工作环境和Mac工作环境为加分项。职能类别：Web前端开发微信分享
1332,前端开发工程师,0.0,0.0,或 青岛,北京,本科,"五险一金,补充医疗保险,员工旅游,交通补贴,通讯补贴,专业培训,年终奖金,定期体检",工作职责:1. 能够与设计师高效沟通，完成前端UI层业务开发，覆盖PC端、移动端，微信端；2. 能够与后端工程师高效沟通，完成前端NODEJS层业务开发；3. 以提高生产力为目标，提炼公共组件，构建使用工具；4. 对现有的前端架构和基础组件进行优化升级，并且进行一些探索性工作；5. 研究前端领域的组件化和工程化，探索各种业务场景下的最优开发模式，并有能力抽象和推进各种前端领域的基础建设。任职资格:1. 至少5年及以上工作经验，能够熟悉使用Web前端开发语言。熟悉主流浏览器的兼容要点；2. 熟悉移动端页面开发，微信相关开发；3. 熟悉主流的前端工具链和技术栈，包括各种框架和工具，比如express，koa，react，vue等。并对其中的某些框架和工具有过实际使用经验；4. 具备一定的服务端思维，熟悉NodeJS平台，并有过相关NodeJS服务端开发经验；5. 熟悉http协议，对W3C标准有较深理解，对Web语义化，表现与分离，用户体验等方面有一些个人见解；6. 具备一定的产品和交互sense，能够推动产品表现层的持续优化和演进；7. 具有良好的沟通能力和团队合作精神、优秀的分析问题和解决问题的能力。熟悉Linux工作环境和Mac工作环境为加分项。职能类别：Web前端开发微信分享
1333,高级前端工程师,0.0,0.0,东升大厦A座901,北京-海淀区,本科,"五险一金,补充医疗保险,员工旅游,专业培训,年终奖金,弹性工作,定期体检","职位描述:1、负责Web端架构设计。2、与科学家、算法和产品团队一起实现业务平台系统，将复杂的算法流程与可视化分析结果进行汇聚，提升公司产品价值。3、负责线上系统维护、不断优化现有产品，参与团队基础技术、应用框架体系和工程化体系建设。任职要求：0. 统招本科以上学历，计算机相关专业，相关工作经验3年以上；1. 熟悉 html, css/less/sass, 熟悉 js/ts；2. 熟练掌握 vue, vue-router, vuex, 有实际项目使用经验；3. 熟悉掌握 echarts, d3 等数据可视化工具；了解 webpack 的配置；4. 有项目性能优化经验；5. 熟悉http协议，websocket协议；6. 熟悉RESTful规范。加分项：0. 有个人维护的开源项目或给知名开源项目提交过patch（并被采纳）；1. 熟悉react或angular；2. 熟悉server端开发流程及工作原理。职能类别：Web前端开发微信分享"
1334,前端高级开发工程师,0.0,0.0,北京经济技术开发区西环中路6号,北京,本科,"五险一金,员工旅游,餐饮补贴,年终奖金,定期体检","岗位职责：1、独立解决开发中遇到的技术难题；2、根据产品需求完成需求分析，功能设计，模块编码和单元测试；3、负责系统相关文档编写；4、在规定的时间内完成上级布置的任务；5、参与完成项目安装部署、实施、联调；6、参与产品或系统开发的需求调研、分析细化、原型设计。任职资格：1. 计算机、软件等相关专业，统招大专及以上学历（学信网可查）；两年及以上前端开发工作经验。2、扎实掌握JavaScript语言基础知识，熟悉前端MVC架构，具备面向对象编程思想；具有良好的规范开发习惯；3、精通HTML5 、Jquery、JavaScript，能够熟练使用vue、echarts、jquery等框架进行传统开发,熟悉iview框架者优先，参与过小程序开发者优先；4、具有文档撰写、code reivew和单元测试，确保项目的进度和质量能力；能熟练使用svn,git以及常用的开发工具。有一定的设计能力，能够把握页面的整体风格及细节表现。5、参与优化前端开发效率的工具，提升前端开发的效率和质量；与后端工程师协作，高效完成产品的数据交互、动态信息展现。6、熟悉web开发流程，善于沟通和逻辑表达，有良好的团队合作精神和积极主动的沟通意识，有良好的沟通协作和分析和解决问题的能力，强烈的进取心、责任心热爱本职工作，工作细心、责任心强。职能类别：Web前端开发微信分享"
1335,互联网前端开发工程师,0.0,0.0,北京海淀区北太平庄文慧园甲12号,北京-海淀区,本科,"五险一金,员工旅游,免费班车,年终奖金,绩效奖金,餐饮补贴,定期体检","招聘要求:1.两年及以上互联网方向前端页面与js开发经验；2.精通JavaScript、Ajax、DOM等前端技术，深入了解JavaScript及其面向对象的编程思想；3.熟练掌握DIV+CSS页面架构和布局方式；4.熟悉W3C标准，对表现与数据分离、Web语义化等有深刻理解；5.至少用过并熟练使用一种js框架如(vue,angular)；6.至少熟悉一种图形可视化编程如(canvas或svg);7.对用户体验、交互操作流程、及用户需求有深入理解；8.有较强的业务理解能力；9.有强烈的上进心和求知欲，善于学习和运用新知识；10.善于沟通和逻辑表达，良好的团队合作精神和积极主动的沟通意识。岗位职责：1.负责公司平台的前端系统开发与实现；2.与设计师和研发人员配合，高效率高质量地完成页面展现工作；3.产品Web端功能设计、开发和实现；4.产品易用性改进和Web界面技术优化；5.pc端，手机端页面互动开发、优化；6.前端框架设计及组件库开发；7.Web前沿技术研究和新技术调研；8.参与公司网站整体规划，创新设计研究等。职能类别：Web前端开发软件工程师微信分享"
1336,前端开发工程师,0.0,0.0,永丰路299号,北京-海淀区,大专,无,1.对MVVM架构了解清晰，熟悉vue生命周期函数，vue组件间参数传递方法，vue路由实现，掌握vuex原理；2.熟悉多种JS框架（VueJs、AngularJs、ReactJs等），有VueJs使用经验者优先；3.能使用VUE独立开发组件，可以根据需求独立开发相应组件；4.熟悉axios技术，对前后台数据交互熟练掌握；5.熟练使用GIT、SVN等版本管理工具；6.熟悉CSS、HTML相关开发，并有相关开发经验；7.有3年左右的项目开发经验，有vue项目开发经验者优先；8.其他条件：善于沟通，团队合作能力强，有责任心，踏实能干，能接受加班和出差。职能类别：Web前端开发关键字：前端开发微信分享
1337,前端开发工程师,0.0,0.0,海淀区丹棱街5号-微软大厦,北京,本科,"五险一金,专业培训,年终奖金,弹性工作,定期体检","职责：团队合作，负责前端相关开发工作、接口实现等要求：1、本科及以上学历，具备英语读写能力2、精通HTML/XHTML、CSS等网页制作技术，熟悉页面架构和布局3、精通JavaScript、Ajax等Web开发技术,熟练运用至少一款主流的JS框架4、熟悉W3C标准，对表现与数据分离、Web语义化等有较为深刻的理解5、思路清晰，具备良好的沟通能力和团队协作精，善于学习、总结，乐于分享以下加分点：原生JS or C# or Python、了解数据结构和算法基础职能类别：Web前端开发高级软件工程师关键字：web微信分享"
1338,WEB前端-民生银行（顺义）,0.0,0.0,北京市顺义区民生银行总部基地,北京-顺义区,大专,无,工作职责:岗位职责：1.、遵循开发规范参与软件需求分析、系统设计、核心代码编写。2、思路清晰，善于思考，能独立分析和解决问题。3、参与软件工程文档、产品文档编写，满足质量要求。4、负责民生银行的项目组系统开发！外派客户驻场！任职资格:任职要求：1、学信网可查学历，统招本科及以上19年以前毕业；2、熟练使用react；3、熟悉js、html；4、认真负责，热爱编程。职能类别：Web前端开发微信分享
1339,前端开发工程师(J10220),0.0,0.0,青东商务区B座,北京-海淀区,本科,"五险一金,餐饮补贴,定期体检,年终奖金",工作职责:岗位职责：·负责前端可视化开发、页面交互的设计、代码优化等·代码的调试、bug修复、浏览器兼容性·设计图转化成静态页面，并按照要求实现各类可视化效果·熟练和后端开发人员，沟通交流任职资格:任职要求：·熟练HTML，CSS，JS，能够高保真的还原设计图·掌握ajax及json等相关技术，能熟练和后端进行前后端的配合·熟悉各浏览器之间的兼容性问题；·个性开朗，认真负责，团队协作能力强，富有创新思维，勤于钻研·具有前端工程、模块化、组件化经验，熟练使用 webpack /grunt/gulp等构建工具;·熟练掌握vue开发，有react开发经验者优先·了解或者熟悉任意一门后台语言优先，如nodejs，java，python·有区块链开发经验者优先职能类别：Web前端开发微信分享
1340,WEB前端-民生银行（安定门）(J10216),0.0,0.0,黄寺大街甲二号,北京-东城区,大专,"五险一金,餐饮补贴,定期体检,年终奖金",工作职责:岗位职责：1.、遵循开发规范参与软件需求分析、系统设计、核心代码编写。2、思路清晰，善于思考，能独立分析和解决问题。3、参与软件工程文档、产品文档编写，满足质量要求。4、负责民生银行的项目组系统开发！外派客户驻场！任职资格:任职要求：1、学信网可查学历，本科及以上19年以前毕业；2、熟练使用react；3、熟悉js、html；4、认真负责，热爱编程。职能类别：Web前端开发微信分享
1341,WEB前端-民生银行（顺义）(J10075),0.0,0.0,北京市顺义区民生银行总部基地,北京-顺义区,大专,"五险一金,餐饮补贴,定期体检,年终奖金",工作职责:岗位职责：1.、遵循开发规范参与软件需求分析、系统设计、核心代码编写。2、思路清晰，善于思考，能独立分析和解决问题。3、参与软件工程文档、产品文档编写，满足质量要求。4、负责民生银行的项目组系统开发，外派客户驻场。任职资格:任职要求：1、学信网可查学历，统招本科及以上19年以前毕业；2、熟练使用react；3、熟悉js、html；4、认真负责，热爱编程。职能类别：Web前端开发微信分享
1342,前端开发工程师,0.0,0.0,国投财富广场,北京-丰台区,大专,"五险一金,员工旅游,餐饮补贴,通讯补贴,专业培训,定期体检",岗位职责/工作描述：1. 参与项目需求的讨论，根据交互和视觉方案以及需求完成页面2. 结合业务和数据场景，提出专业合理的可视化方案建议，并推动可视化技术产生更多的业务价值；3. 独立完成相关业务的核心编码，根据开发计划，按时提交高质量代码，完成开发任务。4.与后端开发团队紧密配合，确保代码有效对接；5.根据项目需求页面兼容各主流浏览器。6.具有良好的沟通能力和团队合作精神、优秀的分析问题和解决问题的能力岗位要求/任职资格：1.精通HTML、CSS、JavaScript、jQuery等Web前端技术；2.熟练使用Sass/Less等css预处理器；3.熟练使用css3制作动效，以及cavas的使用4.开发过H5页面小游戏5.熟练使用vue 基础  v-if、v-show、@click、：class、：style，并且有项目经验；6.至少掌握一种版本管理工具SVN、Git，能使用SVN / Git进行代码管理；7.良好的沟通能力，能够根据接口文档进行开发并与后端进行联调测试。职能类别：Web前端开发微信分享
1343,高级前端开发工程师,0.0,0.0,中国铁塔信息技术研究院（永兴花园商务酒店）,北京-海淀区,大专,无,岗位职责：1.负责前端团队管理及研发进度把控，定期向上级领导汇报；2负责前端框架的设计及核心模块、组件的研发；3.负责搭建前端工程及相关工具配置；4.探索前沿技术，完善总体技术方案，改进框架及组件性能。任职资格：1、5年以上web前端工作经验，至少1年以上带团队经验。2、有完整VUE项目开发经验，包括架构、编码、规范制定3、精通HTML、CSS、JavaScript、Es6语法、Vue.js全家桶4、熟练使用ElementUI组件库和less/sass等预编译语言5、熟练nodejs和webpack、npm原理和相关配置6、了解Java、MySQL相关技术7、有前端框架设计及组件封装经验者优先职能类别：Web前端开发微信分享
1344,前端开发工程师,0.0,0.0,中关村软件园,北京-海淀区,大专,无,岗位职责：负责项目核心业务代码的编写以及基础框架设计；负责Web前端页面交互的设计、开发与代码优化等；编写、迭代通用VUE组件；配合后台工程师一起研讨技术实现方案，进行应用及系统整合，定义和优化产品用户体验及交互效果。根据前端UI设计输出的设计稿进行页面的实现；代码review，性能优化，质量把控等等。岗位要求：至少3年以上WEB前端开发经验；精通JavaScript、HTML、CSS等WEB前端技术；精通JQuery，熟练使用GIT，掌握React、Vue、AngularJS框架至少一种；优先React；熟悉各种跨浏览器兼容性技术，熟悉响应式布局和屏幕适配技术；对页面布局具有深刻理解，注重细节，善于分析并改善产品的视觉感觉和用户体验；快速学习能力和较强的团队协作能力与沟通能力。小部分岗位，需要英语比较熟练（英语四级以上），大部分岗位无需英语四级。办公地点：上地软件园 （海淀 --- 上地）职能类别：Web前端开发关键字：前端开发webweb前端ReactHTML5vue开发前端工程师微信分享
1345,前端开发工程师,0.0,0.0,立思辰大厦,北京-海淀区,本科,无,岗位职责：1、掌握主流前端框架的源码实现，理解框架背后的思想，可以持续改进完善业务框架；2、熟练掌握JavaScript、CSS、HTML，及动画、协议、安全、网络、性能优化等前端技术，对主流前端框架（ React \ Vue \ Angular等）至少一种有深入应用理；3、对前后端的协作模式、产品和项目流程有深入理解；4、关注前端前沿技术，具备较强的学习能力，各大前端技术社区活跃者、有自己的开源项目者优先；5、有NodeJS的开发经验，对NodeJS的性能调优，问题诊断有经验者优先；6、具备良好的服务意识、责任心、优秀的团队沟通与协作能力。任职要求：1、负责提升研发和运营效率的通用组件、工具和平台的开发工作2、负责项目性能优化及交互优化，打造良好的用户体验3、负责高质量的设计和编码4、把握前端技术发展潮流，牵头前端新技术的研究，并用新技术推动业务发展职能类别：Web前端开发关键字：前端开发vue微信分享
1346,前端开发工程师,0.0,0.0,白石桥南主语国际4座18层,北京-海淀区,大专,"五险一金,补充医疗保险,绩效奖金,年终奖金,定期体检","岗位职责：1、负责前端页面的开发与维护，实现产品经理业务需求；2、了解服务端技术，能够与后端工程师协作，完成数据交互、动态效果展示等工作；3、使用业内主流框架开发页面，保障前端应用的稳定、安全与长期可维护性，能够负责业务系统的设计与打造；任职要求：教育背景：专科及以上学历，计算机或相关专业毕业，能力优秀者可放宽;工作经验：5年以上技能、技术要求：1.掌握 HTML5 技术标准、主流前端技术框架，能够熟练使用主流类库与框架；2.掌握 AngularJS，React 等框架与技术，理解单页面开发理念，具备互联网业务开发经验；3.精通 CSS 开发，熟练掌握 CSS 框架与主流样式框架设计理念；4.具备 ES6、Webpack, Babel.js 等技术经验，了解前端单元测试，能够设计项目中的工程化、自动化脚本；5.有移动端(Hybrid)页面开发经验，进行过 Web 性能优化、动画插件开发、基础组件开发、工具类抽取等工作；6.熟悉 Node.js 技术栈，有 Node.js 开发经验，了解 Express/Koa 等框架。认证资格要求：无通用胜任力素质要求：1. 责任心强，具备良好的团队合作精神和抗压能力；2. 了解 运维、监控、部署相关技能3. 良好的学习、沟通和逻辑分析能力职能类别：Web前端开发微信分享"
1347,前端开发工程师（朝阳区驻场）,0.0,0.0,朝阳门北大街18号,北京-朝阳区,本科,"五险一金,补充医疗保险,弹性工作,定期体检,交通补贴,年终奖金,员工旅游",岗位职责：1. 前端JS实现JSON格式的数据发送与数据解析；2. 利用HTML/CSS/Vue等各种WEB技术进行WEB组件的开发，优化代码并保持良好的兼容性；3. 配合后台开发人员实现网站界面和功能；岗位要求：1.计算机相关专业本科及以上学历，5年以上前端工作经验；2.热爱前端开发，有强烈兴趣钻研前端基础框架研发技术；3.熟悉W3C标准，擅长html/5，css3，JavaScript等；能处理网页在不同浏览器下差异；4.精通web热门前端技术，vueJS nodejs，JS的基础掌握扎实，熟练应用jquery，掌握VSCode、Docker等；5.熟悉sass、less并对响应式布局理解深刻的优先6.具备良好的理解和沟通能力。职能类别：Web前端开发关键字：前端开发web前端HTML5vuecss微信分享
1348,前端开发工程师 Vue 技术栈,0.0,0.0,北京朝阳区盘古大观方正证券,北京-朝阳区,本科,"五险一金,股票期权,专业培训,超长假期,团建旅游,晋升明确,节日礼金",工作地点：北京朝阳区盘古大观方正证券职位诱惑：1、工作作息时间规律，超长假期，周末、法定节假日、非证券交易日均为休息日；2、社会保险，住房公积金；3、工作稳定，多维晋升机制；4、大型券商优秀的工作团队和行业领先的技术实现自我成长；5、客户以证券公司等金融机构为主，项目资源丰富，长期稳定；6、总部管理团队随时提供后勤保障，免除后顾之忧。岗位职责：1. 使用 Vue 全家桶完成移动端的H5开发，并且通过主流浏览器及移动端主流分辨率的兼容性测试；2. 依据产品需求高质量的完成跨 APP Hybird 、H5、 微信公众号的前端开发和维护；任职要求：1. 全日制本科及以上学历，计算机相关专业；2. 2年以上Web前端开发经验，拥有中型或大型项目独立开发经验；3. 熟练 HTML5、CSS3、JS、ES6、NodeJs 等前端语言；4. 至少熟练使用一种MV*框架：React、Vue，了解 Webpack 会手动配置；5. 具有良好的编程思想和编码习惯，有强烈的责任心和进取心；职能类别：软件工程师关键字：web前端web前端开发微信分享
1349,前端工程师react,0.0,0.0,凉水河施耐德电气有限公司,北京-大兴区,本科,"五险一金,补充商业保险,公积金,年终奖金,员工旅游,定期体检","工作性质：外派驻场工作地点：北京市大兴区亦庄凉水河二街2号 -施耐德电气岗位要求1、熟练掌握Javascript, HTML/CSS。2、熟练掌握React前端框架，且至少有两个使用React开发的不短于3个月的项目经历。3、具有良好的英文读写能力，能够读懂英文技术文档。4、有微信小程序开发经验者优先。5、有Nodejs经验优先。6、有C#, Java或其他后台服务开发经验优先。7、大学本科/硕士，计算机相关专业，三年以上相关工作经验。职能类别：Web前端开发关键字：前端开发软件工程师webweb前端小程序react微信分享"
1350,（双休+六险一金）react 前端工程师,0.0,0.0,北京市大兴区亦庄经济技术开发区凉水河二街2号,北京-大兴区,本科,"五险一金,补充商业保险,公积金,年终奖金,员工旅游,定期体检","‐ 熟练掌握Javascript, HTML/CSS。‐ 熟练掌握React前端框架，且至少有两个使用React开发的不短于3个月的项目经历。‐ 具有良好的英文读写能力，能够读懂英文技术文档。‐ 有微信小程序开发经验者优先。‐ 有微前端开发经验者优先。‐ 有Nodejs经验优先。‐ 有C#, Java或其他后台服务开发经验优先。‐ 大学本科/硕士，计算机相关专业。‐ 热爱计算机相关技术。三年以上相关工作经验。‐ 具备以客户为导向，自我驱动，开放心态特质。‐ 善于发现和解决复杂问题。‐ 良好的沟通表达能力和团队合作精神。职能类别：Web前端开发关键字：前端开发reactjs微信分享"
1351,前端开发工程师（react）,0.0,0.0,凉水河施耐德电器有限公司,北京-大兴区,本科,"五险一金,补充医疗保险,免费班车,年终奖金,定期体检","岗位职责：‐ 设计开发施耐德基于云平台的数字化服务配电领域应用的开发。‐ 基于业务需求、战略和优先级设计前端架构。‐ 设计和实现基于软件需求的高可扩展性前端应用。‐ 持续性的发现、评估、实现新的技术来***化开发的效率。岗位要求：‐ 熟练掌握Javascript, HTML/CSS。‐ 熟练掌握React前端框架，且至少有两个使用React开发的不短于3个月的项目经历。‐ 具有良好的英文读写能力，能够读懂英文技术文档。‐ 有微信小程序开发经验者优先。‐ 有微前端开发经验者优先。‐ 有Nodejs经验优先。‐ 有C#, Java或其他后台服务开发经验优先。‐ 大学本科/硕士，计算机相关专业。‐ 热爱计算机相关技术。三年以上相关工作经验。‐ 具备以客户为导向，自我驱动，开放心态特质。‐ 善于发现和解决复杂问题。‐ 良好的沟通表达能力和团队合作精神。职能类别：Web前端开发微信分享"
1352,前端开发,0.0,0.0,西北旺东路10号院百度科技园,北京-海淀区,本科,无,岗位职责：1.主要负责百度智能小程序开发。2.配合完成接口调试、对系统进行性能优化、界面优化和迭代维护等工作。3.及时向上级反馈需求和技术上的问题，提供合理优化建议，并积极推动问题解决。4.完成线上产品的紧急bug修复任务。任职要求：1.丰富的小程序开发经验2.熟悉前端开发框架和类库， 如vue、react、node等， 对js、ajax有较深理解， 掌握json数据格式的处理。3.熟悉小程序开发流程与规范、接口组件、验证授权等。4.关注新的前端技术，对于新的前端技术能够进行大胆尝试。5.具有良好的编码习惯，思路清晰，业务逻辑理解与分析能力强。职能类别：Web前端开发微信分享
